Date;Time;Depth,m;Conducnivity,S/m;Temperature,°C;Salinity,PSU;SigmaT,kg/m3;O2%;O2mg/l;pH;Cruise;Type;Bot.Depth;Longitude;Latitude;Station
07/17/2014;01:00:00;10,5435;10,07828;15,6067;7,0665;4,4825;95,807;9,116;9,8121;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,5714;10,07852;15,60023;7,0678;4,4847;95,731;9,11;9,8113;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,6061;10,07748;15,59291;7,0684;4,4865;95,668;9,105;9,8106;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,6304;10,07773;15,58598;7,0698;4,4889;95,625;9,102;9,8099;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,6557;10,07699;15,58082;7,0701;4,4902;95,557;9,097;9,8091;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,6813;10,07654;15,57652;7,0706;4,4914;95,466;9,089;9,8085;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,7145;10,07635;15,57237;7,0711;4,4927;95,373;9,081;9,8079;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,7397;10,07551;15,56909;7,0711;4,4933;95,283;9,073;9,8071;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,7727;10,07353;15,56482;7,0703;4,4937;95,157;9,062;9,8061;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,805;10,07291;15,5631;7,0702;4,494;95,05;9,052;9,8055;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,8355;10,07238;15,55994;7,0703;4,4948;94,946;9,043;9,8049;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,8572;10,07053;15,55532;7,0698;4,4952;94,859;9,035;9,8042;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,8887;10,0699;15,55001;7,0702;4,4967;94,762;9,027;9,8037;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,918;10,0692;15,5457;7,0705;4,4977;94,646;9,017;9,8029;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,9436;10,06799;15,54029;7,0705;4,4988;94,553;9,009;9,8023;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,972;10,06617;15,53557;7,07;4,4993;94,449;9;9,8019;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;10,9997;10,06514;15,5317;7,0699;4,5;94,343;8,991;9,8012;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,0267;10,06403;15,52662;7,0699;4,5011;94,237;8,981;9,8005;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,0613;10,0623;15,52137;7,0695;4,5019;94,146;8,974;9,8;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,0821;10,05964;15,51538;7,0686;4,5023;94,052;8,966;9,7993;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,1146;10,05852;15,50819;7,069;4,504;93,968;8,959;9,7987;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,1388;10,05615;15,50252;7,0682;4,5045;93,884;8,952;9,7979;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,1799;10,05472;15,49609;7,0683;4,5058;93,768;8,943;9,797;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,2037;10,0536;15,49248;7,0681;4,5064;93,668;8,934;9,7962;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,2351;10,05252;15,48841;7,068;4,5071;93,591;8,927;9,7954;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,26;10,05045;15,48355;7,0673;4,5075;93,506;8,92;9,7947;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,2884;10,04833;15,47707;7,0668;4,5084;93,407;8,912;9,7938;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,32;10,04828;15,47036;7,068;4,5106;93,298;8,903;9,7931;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,3434;10,04786;15,46373;7,0688;4,5125;93,188;8,893;9,7923;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,3732;10,04733;15,45772;7,0695;4,5142;93,086;8,885;9,7914;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,406;10,04624;15,45269;7,0696;4,5153;92,967;8,874;9,7906;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,4347;10,04506;15,44774;7,0696;4,5162;92,85;8,864;9,7896;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,4605;10,0438;15,43935;7,0701;4,5182;92,739;8,855;9,7888;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,4896;10,04291;15,43281;7,0706;4,5198;92,619;8,845;9,7879;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,5189;10,04213;15,42617;7,0712;4,5215;92,5;8,835;9,787;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,5444;10,0407;15,41847;7,0715;4,5232;92,392;8,826;9,7862;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,5866;10,03919;15,40741;7,0723;4,5259;92,265;8,816;9,7852;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,6105;10,03907;15,39974;7,0735;4,5283;92,186;8,809;9,7843;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,6371;10,03814;15,39184;7,0742;4,5303;92,102;8,803;9,7834;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,6673;10,03798;15,38545;7,0753;4,5323;92,011;8,795;9,7825;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,6929;10,03783;15,38156;7,0758;4,5335;91,903;8,786;9,7816;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,7186;10,03726;15,37774;7,0761;4,5345;91,804;8,777;9,7808;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,7485;10,03773;15,36999;7,0778;4,5373;91,742;8,772;9,7799;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,7774;10,03797;15,36469;7,0789;4,5392;91,684;8,768;9,7791;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,8075;10,0385;15,35863;7,0804;4,5415;91,628;8,763;9,7783;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,8382;10,03753;15,35224;7,0808;4,543;91,609;8,763;9,7775;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,8631;10,03787;15,34615;7,0822;4,5452;91,581;8,761;9,7768;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,8873;10,0373;15,34586;7,0818;4,545;91,532;8,756;9,7759;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,9167;10,03841;15,3477;7,0823;4,5453;91,482;8,751;9,7748;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,948;10,03797;15,34723;7,082;4,5453;91,427;8,746;9,774;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;11,9748;10,03792;15,34497;7,0824;4,5461;91,373;8,741;9,7732;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,0092;10,03799;15,33765;7,0838;4,5485;91,289;8,735;9,7723;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,04;10,03756;15,33344;7,0842;4,5497;91,224;8,729;9,7715;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,0699;10,03724;15,32912;7,0847;4,551;91,161;8,724;9,7708;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,0971;10,03738;15,32497;7,0856;4,5525;91,08;8,717;9,7702;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,1265;10,03696;15,31951;7,0862;4,554;91,017;8,712;9,7695;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,1536;10,03704;15,31326;7,0874;4,5561;90,972;8,709;9,769;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,1835;10,03687;15,30467;7,0888;4,5588;90,92;8,705;9,7684;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,2106;10,03737;15,29598;7,0907;4,5619;90,858;8,701;9,7679;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,2379;10,03664;15,28826;7,0916;4,5639;90,826;8,699;9,7673;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,2667;10,03666;15,28302;7,0925;4,5657;90,777;8,695;9,7666;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,2973;10,03656;15,27822;7,0933;4,5672;90,72;8,691;9,766;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,323;10,03653;15,27519;7,0938;4,5682;90,659;8,685;9,7655;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,3535;10,03554;15,27271;7,0935;4,5686;90,609;8,681;9,7649;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,3801;10,03489;15,26889;7,0937;4,5695;90,559;8,677;9,7643;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,4134;10,03386;15,26431;7,0937;4,5704;90,548;8,677;9,7635;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,4465;10,03285;15,25976;7,0938;4,5714;90,517;8,675;9,7629;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,4738;10,03135;15,25489;7,0935;4,5721;90,498;8,674;9,7625;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,5042;10,02958;15,25144;7,0928;4,5723;90,458;8,671;9,7619;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,5287;10,02748;15,24847;7,0917;4,5721;90,437;8,669;9,7615;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,5509;10,02635;15,24614;7,0912;4,5722;90,403;8,666;9,7609;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,5845;10,02344;15,24479;7,0893;4,5711;90,338;8,66;9,7603;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,6106;10,02246;15,24333;7,0888;4,5711;90,279;8,655;9,7598;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,6388;10,02094;15,24221;7,0878;4,5707;90,231;8,651;9,7593;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,6674;10,01952;15,24068;7,087;4,5704;90,194;8,647;9,7588;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,6928;10,01511;15,24147;7,0835;4,5678;90,119;8,64;9,7584;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,7175;10,01392;15,23981;7,0829;4,5677;90,05;8,634;9,758;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,7476;10,01071;15,23522;7,0813;4,5674;90,018;8,632;9,7577;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,7775;10,00852;15,2294;7,0806;4,568;89,998;8,631;9,7574;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,8148;10,00417;15,21659;7,0796;4,5695;89,95;8,629;9,757;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,8381;10,00178;15,20356;7,0801;4,5722;89,93;8,629;9,7568;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,8687;10,00041;15,19587;7,0804;4,5739;89,913;8,629;9,7565;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,891;9,99716;15,19064;7,0789;4,5737;89,878;8,627;9,7561;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,9199;9,99509;15,18051;7,0791;4,5757;89,833;8,624;9,7556;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,9493;9,99336;15,16522;7,0805;4,5795;89,812;8,625;9,7553;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;12,9763;9,9908;15,14384;7,0824;4,5847;89,804;8,628;9,755;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,0044;9,99077;15,12201;7,0863;4,5914;89,75;8,627;9,7548;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,0307;9,98757;15,1045;7,087;4,595;89,717;8,627;9,7546;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,0578;9,98593;15,08844;7,0886;4,5991;89,692;8,627;9,7541;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,0841;9,98607;15,07363;7,0914;4,6038;89,647;8,625;9,7535;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,1145;9,98468;15,06195;7,0924;4,6067;89,595;8,623;9,753;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,1374;9,98368;15,05146;7,0935;4,6094;89,508;8,616;9,7521;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,173;9,98225;15,03851;7,0948;4,6126;89,418;8,61;9,7515;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,2035;9,9817;15,0217;7,0974;4,6176;89,346;8,606;9,7505;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,2311;9,9812;15,0081;7,0994;4,6216;89,282;8,602;9,7496;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,2647;9,98009;14,99401;7,1011;4,6253;89,238;8,6;9,7487;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,2855;9,97953;14,98165;7,1029;4,6289;89,221;8,601;9,7477;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,32;9,98024;14,9711;7,1054;4,6326;89,169;8,598;9,7468;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,3493;9,97941;14,96223;7,1063;4,635;89,123;8,595;9,7455;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,3803;9,97976;14,9541;7,108;4,6378;89,069;8,591;9,7445;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,4015;9,97903;14,94701;7,1088;4,6396;88,994;8,585;9,7433;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,4363;9,97903;14,94038;7,11;4,6418;88,925;8,579;9,7421;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,4651;9,97857;14,9344;7,1107;4,6435;88,867;8,575;9,741;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,4933;9,97865;14,92928;7,1117;4,6452;88,846;8,574;9,7399;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,5227;9,97888;14,92515;7,1126;4,6467;88,822;8,572;9,7388;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,5519;9,97852;14,92198;7,1129;4,6476;88,783;8,569;9,7374;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,5838;9,97827;14,9197;7,1131;4,6483;88,724;8,564;9,7364;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,6218;9,97793;14,91719;7,1133;4,649;88,659;8,558;9,7351;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,6477;9,97801;14,91562;7,1136;4,6497;88,592;8,552;9,7342;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,6739;9,97692;14,91381;7,1131;4,6497;88,539;8,547;9,7333;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,7039;9,97804;14,91102;7,1145;4,6514;88,5;8,544;9,7324;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,7362;9,97786;14,90907;7,1147;4,652;88,464;8,54;9,7317;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,7606;9,97724;14,90715;7,1146;4,6523;88,433;8,538;9,731;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,7887;9,97732;14,90603;7,1148;4,6528;88,414;8,536;9,7303;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,8203;9,97728;14,90544;7,1149;4,6531;88,382;8,533;9,7296;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,8432;9,97777;14,90496;7,1153;4,6537;88,357;8,531;9,7289;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,8759;9,97774;14,90466;7,1154;4,6539;88,332;8,528;9,7284;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,8999;9,97791;14,90338;7,1157;4,6545;88,317;8,527;9,7277;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,9293;9,97799;14,90165;7,1161;4,6552;88,314;8,527;9,7272;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,9558;9,97821;14,89957;7,1167;4,6561;88,292;8,525;9,7266;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;13,9801;9,97896;14,89824;7,1175;4,657;88,271;8,524;9,7261;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,0087;9,97901;14,89639;7,1178;4,6578;88,246;8,521;9,7256;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,0471;9,97879;14,89479;7,1179;4,6583;88,209;8,518;9,7251;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,0796;9,97927;14,89485;7,1183;4,6587;88,193;8,517;9,7247;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,1015;9,97883;14,89496;7,1179;4,6585;88,176;8,515;9,7244;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,1294;9,97985;14,89487;7,1187;4,6593;88,156;8,513;9,7239;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,1556;9,97977;14,89445;7,1188;4,6595;88,115;8,509;9,7236;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,1859;9,98061;14,89487;7,1193;4,66;88,074;8,505;9,7232;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,214;9,98153;14,89407;7,1202;4,6609;88,05;8,503;9,7227;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,2454;9,98169;14,894;7,1203;4,6611;88,014;8,499;9,7224;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,2676;9,98273;14,89309;7,1213;4,6621;87,966;8,495;9,722;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,2991;9,98309;14,89392;7,1214;4,6622;87,924;8,491;9,7217;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,3265;9,98475;14,89376;7,1227;4,6634;87,882;8,487;9,7213;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,3516;9,98566;14,89324;7,1235;4,6642;87,848;8,483;9,7208;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,3866;9,98859;14,8928;7,1258;4,6662;87,817;8,48;9,7205;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,4112;9,99113;14,89085;7,1281;4,6684;87,797;8,479;9,7203;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,4423;9,99476;14,88898;7,1312;4,6713;87,769;8,476;9,7199;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,4692;9,99786;14,88735;7,1339;4,6737;87,747;8,474;9,7196;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,5004;10,00024;14,88629;7,1359;4,6756;87,743;8,474;9,719;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,5265;10,00313;14,88415;7,1385;4,6781;87,721;8,472;9,7185;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,5543;10,00527;14,88102;7,1408;4,6804;87,714;8,472;9,7178;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,5845;10,00727;14,87691;7,143;4,683;87,703;8,471;9,7171;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,6126;10,00929;14,87316;7,1453;4,6854;87,67;8,469;9,7166;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,6353;10,00987;14,87085;7,1461;4,6866;87,611;8,463;9,7158;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,6658;10,0103;14,86766;7,147;4,6879;87,552;8,458;9,7149;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,6903;10,01154;14,86483;7,1485;4,6896;87,495;8,453;9,714;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,7239;10,01194;14,86236;7,1493;4,6908;87,435;8,448;9,7131;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,7521;10,01233;14,8571;7,1505;4,6927;87,387;8,444;9,7122;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,7816;10,01208;14,84935;7,1517;4,6951;87,362;8,443;9,7115;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,8127;10,01263;14,83907;7,154;4,6987;87,336;8,442;9,7105;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,8468;10,0135;14,82122;7,1579;4,7048;87,29;8,441;9,7095;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,8732;10,01494;14,80963;7,1611;4,7093;87,256;8,439;9,7086;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,9001;10,01582;14,8007;7,1635;4,7126;87,219;8,437;9,7076;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,9279;10,01709;14,79312;7,1658;4,7158;87,2;8,437;9,7065;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,9607;10,01891;14,78609;7,1685;4,7192;87,183;8,436;9,7053;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;14,9924;10,02086;14,77976;7,1711;4,7224;87,164;8,435;9,7041;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,019;10,02187;14,77738;7,1724;4,7238;87,122;8,432;9,7028;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,0418;10,02312;14,77667;7,1734;4,7249;87,096;8,429;9,7013;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,0755;10,02247;14,77521;7,1732;4,7251;87,067;8,427;9,6995;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,1034;10,02001;14,7712;7,172;4,725;87,031;8,424;9,6978;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,1266;10,01471;14,76509;7,1691;4,7238;87,001;8,422;9,6958;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,1597;10,00813;14,76263;7,1644;4,7208;86,95;8,418;9,6936;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,1864;9,99858;14,75633;7,1582;4,7172;86,904;8,415;9,6912;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,2162;9,98604;14,7428;7,151;4,714;86,899;8,417;9,6891;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,2512;9,96509;14,71845;7,1393;4,7092;86,85;8,418;9,6864;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,2756;9,95189;14,70035;7,1324;4,7069;86,804;8,417;9,6842;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,3033;9,94355;14,68471;7,1288;4,7068;86,796;8,419;9,6818;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,3396;9,93442;14,66467;7,1254;4,7077;86,764;8,42;9,6795;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,3654;9,92842;14,62543;7,1278;4,7161;86,75;8,425;9,6777;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,3903;9,92114;14,58587;7,1294;4,7238;86,732;8,431;9,6758;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,4193;9,92069;14,55749;7,1342;4,7322;86,709;8,433;9,6736;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,4494;9,91982;14,54759;7,1354;4,7348;86,67;8,431;9,6711;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,4742;9,91612;14,53825;7,1342;4,7355;86,649;8,431;9,6685;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,5022;9,91198;14,51422;7,1354;4,7404;86,641;8,434;9,6662;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,5314;9,90989;14,48514;7,139;4,748;86,645;8,44;9,6641;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,5607;9,90925;14,45759;7,1436;4,7561;86,634;8,444;9,6619;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,5883;9,90809;14,43193;7,1474;4,7632;86,638;8,449;9,6599;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,617;9,90656;14,39828;7,1523;4,7726;86,627;8,453;9,658;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,6389;9,90429;14,35479;7,1585;4,7844;86,634;8,462;9,6565;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,6828;9,90349;14,30726;7,1666;4,7983;86,648;8,471;9,6544;Komplex_July_2014;C;50;19,9298;55,0487;15
07/17/2014;01:00:00;15,7082;9,90176;14,27737;7,1708;4,8064;86,668;8,479;9,6527;Komplex_July_2014;C;50;19,9298;55,0487;15
